,date,nu
2075,2013-09-06,7.914616700042338e-07
2076,2013-09-07,7.992405754614756e-07
2077,2013-09-08,7.946597575193223e-07
2078,2013-09-09,8.018039982577081e-07
2079,2013-09-10,8.069709948968778e-07
2080,2013-09-11,8.087053283911755e-07
2081,2013-09-12,8.069709948968778e-07
2082,2013-09-13,7.806770813436672e-07
2083,2013-09-14,7.874517016817209e-07
2084,2013-09-15,8.13418324392252e-07
2085,2013-09-16,8.213728747451554e-07
2086,2013-09-17,8.296352839371449e-07
2087,2013-09-18,8.321766852099096e-07
2088,2013-09-19,8.332697203310096e-07
2089,2013-09-20,8.34730722514419e-07
2090,2013-09-21,8.116675926215095e-07
2091,2013-09-22,8.219076564251962e-07
2092,2013-09-23,8.219076564251962e-07
2093,2013-09-24,8.292732531159881e-07
2094,2013-09-25,8.369300201316362e-07
2095,2013-09-26,8.358291995090742e-07
2096,2013-09-27,8.31812856258575e-07
2097,2013-09-28,8.323586963737523e-07
2098,2013-09-29,8.254873307449447e-07
2099,2013-09-30,8.176451375687315e-07
2100,2013-10-01,8.296352839371449e-07
2101,2013-10-02,8.32722912234754e-07
2102,2013-10-03,8.274669322162423e-07
2103,2013-10-04,8.208386566440069e-07
2104,2013-10-05,8.247693774445052e-07
2105,2013-10-06,8.048977382698446e-07
2106,2013-10-07,8.349136395525512e-07
2107,2013-10-08,8.385856604110096e-07
2108,2013-10-09,8.382172821149465e-07
2109,2013-10-10,8.430267343378177e-07
2110,2013-10-11,8.34730722514419e-07
2111,2013-10-12,8.171148417379558e-07
2112,2013-10-13,8.491957103502138e-07
2113,2013-10-14,8.490076986544942e-07
2114,2013-10-15,8.507022344934952e-07
2115,2013-10-16,8.417274929475762e-07
2116,2013-10-17,8.254873307449447e-07
2117,2013-10-18,8.233365024056806e-07
2118,2013-10-19,8.278276861289105e-07
2119,2013-10-20,8.158796498590324e-07
2120,2013-10-21,8.149992212457908e-07
2121,2013-10-22,8.310859709835027e-07
2122,2013-10-23,8.391387197805723e-07
2123,2013-10-24,8.615626599669241e-07
2124,2013-10-25,8.865837823725284e-07
2125,2013-10-26,9.000547832887618e-07
2126,2013-10-27,9.0524410492621e-07
2127,2013-10-28,9.050356037625279e-07
2128,2013-10-29,9.035782678878072e-07
2129,2013-10-30,8.963481973497778e-07
2130,2013-10-31,8.892112564278202e-07
2131,2013-11-01,8.691234621971908e-07
2132,2013-11-02,8.801694096418838e-07
2133,2013-11-03,9.002614314662698e-07
2134,2013-11-04,9.191788901632189e-07
2135,2013-11-05,9.249797185054738e-07
2136,2013-11-06,9.121684707206934e-07
2137,2013-11-07,9.050356037625279e-07
2138,2013-11-08,9.140718079010237e-07
2139,2013-11-09,9.153442697666227e-07
2140,2013-11-10,9.064967449857743e-07
2141,2013-11-11,9.037862262598864e-07
2142,2013-11-12,9.069149147482187e-07
2143,2013-11-13,1.0026927276947016e-06
2144,2013-11-14,9.897105112919713e-07
2145,2013-11-15,9.587903426585138e-07
2146,2013-11-16,9.632795223847624e-07
2147,2013-11-17,9.283792405884935e-07
2148,2013-11-18,9.217702207799166e-07
2149,2013-11-19,9.413266702991521e-07
2150,2013-11-20,9.520625708619881e-07
2151,2013-11-21,9.436473800449548e-07
2152,2013-11-22,9.285562927403609e-07
2153,2013-11-23,9.24831756467542e-07
2154,2013-11-24,9.698932349984408e-07
2155,2013-11-25,9.71302411971124e-07
2156,2013-11-26,9.389461839834233e-07
2157,2013-11-27,1.0032225098052893e-06
2158,2013-11-28,1.1736559498012937e-06
2159,2013-11-29,1.0643028772494375e-06
2160,2013-11-30,1.0637323431120629e-06
2161,2013-12-01,1.0634660434651382e-06
2162,2013-12-02,1.0481208181958227e-06
2163,2013-12-03,1.0217228530776868e-06
2164,2013-12-04,9.508139146872007e-07
2165,2013-12-05,9.64517554843353e-07
2166,2013-12-06,9.631328818001631e-07
2167,2013-12-07,9.612916372555654e-07
2168,2013-12-08,9.490105290930679e-07
2169,2013-12-09,9.481109071165762e-07
2170,2013-12-10,9.325878493017385e-07
2171,2013-12-11,9.323690722978799e-07
2172,2013-12-12,9.414074275633915e-07
2173,2013-12-13,9.601437435642846e-07
2174,2013-12-14,9.56029596757455e-07
2175,2013-12-15,9.517176840781709e-07
2176,2013-12-16,9.608322140158617e-07
2177,2013-12-17,9.714893740374748e-07
2178,2013-12-18,1.070858576191977e-06
2179,2013-12-19,1.0413865920928354e-06
2180,2013-12-20,9.862014759465436e-07
2181,2013-12-21,9.703743616557461e-07
2182,2013-12-22,9.562075527947659e-07
2183,2013-12-23,9.562892450675065e-07
2184,2013-12-24,1.0418670995997335e-06
2185,2013-12-25,1.0280795081802642e-06
2186,2013-12-26,1.00154442047031e-06
2187,2013-12-27,9.966953703276398e-07
2188,2013-12-28,9.75226893284144e-07
2189,2013-12-29,9.519414407919364e-07
2190,2013-12-30,1.024122516129984e-06
2191,2013-12-31,1.0255191726295916e-06
2192,2014-01-01,9.840784729992135e-07
2193,2014-01-02,9.532845274899906e-07
2194,2014-01-03,1.1811220907006973e-06
2195,2014-01-04,1.0816231134533882e-06
2196,2014-01-05,9.838005818896316e-07
2197,2014-01-06,1.0287547341454005e-06
2198,2014-01-07,1.3450778753147034e-06
2199,2014-01-08,1.1659024723708617e-06
2200,2014-01-09,1.0429345848891147e-06
2201,2014-01-10,9.993911680041816e-07
2202,2014-01-11,9.790902043515137e-07
2203,2014-01-12,1.0351437298252328e-06
2204,2014-01-13,9.99542969481104e-07
2205,2014-01-14,1.033151455780296e-06
2206,2014-01-15,1.0254540394866715e-06
2207,2014-01-16,1.0493574134920013e-06
2208,2014-01-17,1.0833014571467474e-06
2209,2014-01-18,1.0968074004182907e-06
2210,2014-01-19,1.1175796853009445e-06
2211,2014-01-20,1.1111660288749948e-06
2212,2014-01-21,1.098799614257706e-06
2213,2014-01-22,1.1042364504927166e-06
2214,2014-01-23,1.1270152853008657e-06
2215,2014-01-24,1.1356772049256053e-06
2216,2014-01-25,1.1450551695209506e-06
2217,2014-01-26,1.1371814318378532e-06
2218,2014-01-27,1.1308850625806661e-06
2219,2014-01-28,1.1246444323516902e-06
2220,2014-01-29,1.1028015218736348e-06
2221,2014-01-30,1.0970916469980011e-06
2222,2014-01-31,1.100797647087776e-06
2223,2014-02-01,1.0965232721268994e-06
2224,2014-02-02,1.0948209827155598e-06
2225,2014-02-03,1.0948209827155598e-06
2226,2014-02-04,1.0736210438384127e-06
2227,2014-02-05,1.0246893806535187e-06
2228,2014-02-06,9.90001734182608e-07
2229,2014-02-07,9.775976571119782e-07
2230,2014-02-08,9.698553561277756e-07
2231,2014-02-09,9.79963516121365e-07
2232,2014-02-10,9.724250945728092e-07
2233,2014-02-11,9.519438432277489e-07
2234,2014-02-12,9.663687910166742e-07
2235,2014-02-13,9.74770770403313e-07
2236,2014-02-14,1.0036463069800996e-06
2237,2014-02-15,1.011330439923669e-06
2238,2014-02-16,1.026475015388376e-06
2239,2014-02-17,1.0257091300520665e-06
2240,2014-02-18,1.0178485884317974e-06
2241,2014-02-19,1.0061147474370637e-06
2242,2014-02-20,9.929002886775788e-07
2243,2014-02-21,9.790160649949926e-07
2244,2014-02-22,9.679933326022754e-07
2245,2014-02-23,9.615214818966406e-07
2246,2014-02-24,9.528493483939724e-07
2247,2014-02-25,9.458678690121151e-07
2248,2014-02-26,9.358794852007593e-07
2249,2014-02-27,9.360995949375634e-07
2250,2014-02-28,9.443028380302112e-07
2251,2014-03-01,9.463157904271842e-07
2252,2014-03-02,9.505881889148978e-07
2253,2014-03-03,9.494608572460809e-07
2254,2014-03-04,9.490105290930679e-07
2255,2014-03-05,9.42296793791673e-07
2256,2014-03-06,9.363197883372801e-07
2257,2014-03-07,9.447495626442131e-07
2258,2014-03-08,9.649798268358586e-07
2259,2014-03-09,9.596852056595927e-07
2260,2014-03-10,9.57397810986162e-07
2261,2014-03-11,9.612916372555654e-07
2262,2014-03-12,9.48335683431886e-07
2263,2014-03-13,9.508139146872007e-07
2264,2014-03-14,9.691564203087497e-07
2265,2014-03-15,9.71957052561583e-07
2266,2014-03-16,9.608322140158617e-07
2267,2014-03-17,9.514916116946356e-07
2268,2014-03-18,9.476616125742213e-07
2269,2014-03-19,9.490105290930679e-07
2270,2014-03-20,9.374220117979428e-07
2271,2014-03-21,9.243322634855875e-07
2272,2014-03-22,9.232547984772905e-07
2273,2014-03-23,9.183245105149089e-07
2274,2014-03-24,9.1301360641881e-07
2275,2014-03-25,9.211059497626139e-07
2276,2014-03-26,9.56485317145851e-07
2277,2014-03-27,9.785428935845036e-07
2278,2014-03-28,9.77125591268701e-07
2279,2014-03-29,9.63824816873774e-07
2280,2014-03-30,9.622115484640885e-07
2281,2014-03-31,9.675287282737783e-07
2282,2014-04-01,9.684582971716275e-07
2283,2014-04-02,9.63363437692215e-07
2284,2014-04-03,9.539831875386827e-07
2285,2014-04-04,9.42296793791673e-07
2286,2014-04-05,9.356594590835407e-07
2287,2014-04-06,9.271432050110176e-07
2288,2014-04-07,9.170453462344363e-07
2289,2014-04-08,9.021247238339613e-07
2290,2014-04-09,9.178978020580051e-07
2291,2014-04-10,9.269264884653063e-07
2292,2014-04-11,9.271432050110176e-07
2293,2014-04-12,9.213204706305234e-07
2294,2014-04-13,9.144956438906789e-07
2295,2014-04-14,9.157690603043907e-07
2296,2014-04-15,8.990226924018062e-07
2297,2014-04-16,8.938908379154017e-07
2298,2014-04-17,9.000547832887618e-07
2299,2014-04-18,8.984043564711229e-07
2300,2014-04-19,8.906312731243797e-07
2301,2014-04-20,9.019173834337531e-07
2302,2014-04-21,9.147076810615579e-07
2303,2014-04-22,9.159815751159381e-07
2304,2014-04-23,9.14283686184052e-07
2305,2014-04-24,9.10481989631784e-07
2306,2014-04-25,9.064967449857743e-07
2307,2014-04-26,8.986103919884538e-07
2308,2014-04-27,8.898193861238981e-07
2309,2014-04-28,8.825659724782933e-07
2310,2014-04-29,8.662027948037784e-07
2311,2014-04-30,8.567718336924347e-07
2312,2014-05-01,8.497601502012615e-07
2313,2014-05-02,8.447019666339154e-07
2314,2014-05-03,8.525914851046737e-07
2315,2014-05-04,8.669800841189967e-07
2316,2014-05-05,8.767922628922398e-07
2317,2014-05-06,8.760006874765082e-07
2318,2014-05-07,8.693187400563425e-07
2319,2014-05-08,8.631048910111782e-07
2320,2014-05-09,8.561998339113809e-07
2321,2014-05-10,8.544875396481141e-07
2322,2014-05-11,8.533490885700759e-07
2323,2014-05-12,8.505136823590398e-07
2324,2014-05-13,8.501367810707471e-07
2325,2014-05-14,8.482563255935477e-07
2326,2014-05-15,8.505136823590398e-07
2327,2014-05-16,8.594493659701956e-07
2328,2014-05-17,8.817659460000837e-07
2329,2014-05-18,8.888062101382608e-07
2330,2014-05-19,8.86180670674287e-07
2331,2014-05-20,8.831667635259201e-07
2332,2014-05-21,8.817659460000837e-07
2333,2014-05-22,8.795719143089406e-07
2334,2014-05-23,8.793728950626861e-07
2335,2014-05-24,8.756053334354821e-07
2336,2014-05-25,8.660086487476309e-07
2337,2014-05-26,8.606010299583016e-07
2338,2014-05-27,8.527807838283612e-07
2339,2014-05-28,8.501367810707471e-07
2340,2014-05-29,8.380331912558723e-07
2341,2014-05-30,8.380331912558723e-07
2342,2014-05-31,8.349136395525512e-07
2343,2014-06-01,8.310859709835027e-07
2344,2014-06-02,8.369300201316362e-07
2345,2014-06-03,8.505136823590398e-07
2346,2014-06-04,8.558188441825064e-07
2347,2014-06-05,8.556284522538134e-07
2348,2014-06-06,8.527807838283612e-07
2349,2014-06-07,8.499484318502944e-07
2350,2014-06-08,8.415421518025575e-07
2351,2014-06-09,8.424695191229659e-07
2352,2014-06-10,8.34730722514419e-07
2353,2014-06-11,8.356459574432961e-07
2354,2014-06-12,8.37113718570393e-07
2355,2014-06-13,8.404314917902805e-07
2356,2014-06-14,8.356459574432961e-07
2357,2014-06-15,8.382172821149465e-07
2358,2014-06-16,8.374813114504584e-07
2359,2014-06-17,8.323586963737523e-07
2360,2014-06-18,8.360125066755713e-07
2361,2014-06-19,8.426551912277765e-07
2362,2014-06-20,8.376652059556058e-07
2363,2014-06-21,8.323586963737523e-07
2364,2014-06-22,8.30904410446161e-07
2365,2014-06-23,8.280081586519818e-07
2366,2014-06-24,8.215510726449253e-07
2367,2014-06-25,8.127172980206906e-07
2368,2014-06-26,8.109690090554408e-07
2369,2014-06-27,8.040364279353678e-07
2370,2014-06-28,8.050701797810923e-07
2371,2014-06-29,8.019753667801098e-07
2372,2014-06-30,8.050701797810923e-07
2373,2014-07-01,8.104457105666694e-07
2374,2014-07-02,8.146474808006358e-07
2375,2014-07-03,8.13067688772482e-07
2376,2014-07-04,8.054152424768595e-07
2377,2014-07-05,8.071441568809326e-07
2378,2014-07-06,8.085316233294535e-07
2379,2014-07-07,8.137692051155894e-07
2380,2014-07-08,8.107945153997161e-07
2381,2014-07-09,8.13067688772482e-07
2382,2014-07-10,8.125421943967423e-07
2383,2014-07-11,8.13418324392252e-07
2384,2014-07-12,8.083579787254138e-07
2385,2014-07-13,8.165851029944648e-07
2386,2014-07-14,8.181759912931498e-07
2387,2014-07-15,8.076640043069375e-07
2388,2014-07-16,8.149992212457908e-07
2389,2014-07-17,8.208386566440069e-07
2390,2014-07-18,8.078374073697753e-07
2391,2014-07-19,7.896196689994411e-07
2392,2014-07-20,7.823206932228183e-07
2393,2014-07-21,7.924693353559459e-07
2394,2014-07-22,7.992405754614756e-07
2395,2014-07-23,8.007770322838539e-07
2396,2014-07-24,7.999228547657209e-07
2397,2014-07-25,7.970296688408366e-07
2398,2014-07-26,7.951666333338949e-07
2399,2014-07-27,7.906235343405949e-07
2400,2014-07-28,7.856247932854827e-07
2401,2014-07-29,7.864543535807234e-07
2402,2014-07-30,7.902886828197047e-07
2403,2014-07-31,7.923012467698658e-07
2404,2014-08-01,7.965208671544055e-07
2405,2014-08-02,7.872853346723648e-07
2406,2014-08-03,7.826500887433446e-07
2407,2014-08-04,7.931422680567162e-07
2408,2014-08-05,8.047253566115116e-07
2409,2014-08-06,8.100971488436121e-07
2410,2014-08-07,8.042085704679791e-07
2411,2014-08-08,8.061060873641286e-07
2412,2014-08-09,8.033484546200571e-07
2413,2014-08-10,7.93816127445628e-07
2414,2014-08-11,7.939847372940916e-07
2415,2014-08-12,7.934790818052225e-07
2416,2014-08-13,7.901213432527331e-07
2417,2014-08-14,7.904560798399222e-07
2418,2014-08-15,7.948286579214162e-07
2419,2014-08-16,8.048977382698446e-07
2420,2014-08-17,8.102713993309744e-07
2421,2014-08-18,8.078374073697753e-07
2422,2014-08-19,8.069709948968778e-07
2423,2014-08-20,8.031766103525104e-07
2424,2014-08-21,7.983890517686804e-07
2425,2014-08-22,7.95674033388266e-07
2426,2014-08-23,7.929739480731872e-07
2427,2014-08-24,7.899540611118142e-07
2428,2014-08-25,7.851277376967568e-07
2429,2014-08-26,7.933106459582334e-07
2430,2014-08-27,8.02661434841543e-07
2431,2014-08-28,8.006060785511636e-07
2432,2014-08-29,8.006060785511636e-07
2433,2014-08-30,8.011191172902167e-07
2434,2014-08-31,8.016326890758165e-07
2435,2014-09-01,7.990701529997713e-07
2436,2014-09-02,7.93816127445628e-07
2437,2014-09-03,7.943221311852791e-07
2438,2014-09-04,7.994110568408412e-07
2439,2014-09-05,7.999228547657209e-07
2440,2014-09-06,8.007770322838539e-07
2441,2014-09-07,8.087053283911755e-07
2442,2014-09-08,8.052426811738824e-07
2443,2014-09-09,8.000935720966302e-07
2444,2014-09-10,8.081843945500867e-07
2445,2014-09-11,8.047253566115116e-07
2446,2014-09-12,8.187074037190175e-07
2447,2014-09-13,8.224430025021663e-07
2448,2014-09-14,8.238733575516371e-07
2449,2014-09-15,8.043807727391643e-07
2450,2014-09-16,8.15175183766256e-07
2451,2014-09-17,8.224430025021663e-07
2452,2014-09-18,8.292732531159881e-07
2453,2014-09-19,8.27106432942145e-07
2454,2014-09-20,8.334521189702186e-07
2455,2014-09-21,8.235153911264129e-07
2456,2014-09-22,8.35279668486894e-07
2457,2014-09-23,8.404314917902805e-07
2458,2014-09-24,8.395077543515764e-07
2459,2014-09-25,8.329051169947555e-07
2460,2014-09-26,8.332697203310096e-07
2461,2014-09-27,8.285499588595022e-07
2462,2014-09-28,8.194168241102466e-07
2463,2014-09-29,8.137692051155894e-07
2464,2014-09-30,8.188846654900143e-07
2465,2014-10-01,8.141203311783652e-07
2466,2014-10-02,8.047253566115116e-07
2467,2014-10-03,8.002643484857334e-07
2468,2014-10-04,8.149992212457908e-07
2469,2014-10-05,8.667856559564384e-07
2470,2014-10-06,9.021247238339613e-07
2471,2014-10-07,8.879970126231361e-07
2472,2014-10-08,8.758029743472191e-07
2473,2014-10-09,8.763963305323086e-07
2474,2014-10-10,8.787762744065173e-07
2475,2014-10-11,8.577265427609672e-07
2476,2014-10-12,8.632979841497326e-07
2477,2014-10-13,8.803687207395491e-07
2478,2014-10-14,8.604089124943199e-07
2479,2014-10-15,8.294542365262593e-07
2480,2014-10-16,8.473186226588368e-07
2481,2014-10-17,8.598329765581659e-07
2482,2014-10-18,8.443292270935955e-07
2483,2014-10-19,8.606010299583016e-07
2484,2014-10-20,8.602168644625638e-07
2485,2014-10-21,8.704919002392595e-07
2486,2014-10-22,8.623332172700559e-07
2487,2014-10-23,8.797710064631783e-07
2488,2014-10-24,8.918513529796455e-07
2489,2014-10-25,9.006749581328236e-07
2490,2014-10-26,9.083809685360586e-07
2491,2014-10-27,9.088005451099226e-07
2492,2014-10-28,9.077521907932397e-07
2493,2014-10-29,9.039942620553307e-07
2494,2014-10-30,8.990226924018062e-07
2495,2014-10-31,8.949134115567093e-07
2496,2014-11-01,9.196065620135841e-07
2497,2014-11-02,9.659054445454289e-07
2498,2014-11-03,9.87596683207253e-07
2499,2014-11-04,9.849619948864927e-07
2500,2014-11-05,9.754762542317898e-07
2501,2014-11-06,9.409632528923118e-07
2502,2014-11-07,9.37863488342156e-07
2503,2014-11-08,9.297502045625349e-07
2504,2014-11-09,9.666005988216307e-07
2505,2014-11-10,9.585404065789301e-07
2506,2014-11-11,9.693893085535853e-07
2507,2014-11-12,9.551192072070596e-07
2508,2014-11-13,9.465398796418903e-07
2509,2014-11-14,9.63824816873774e-07
2510,2014-11-15,9.63363437692215e-07
2511,2014-11-16,9.443028380302112e-07
2512,2014-11-17,9.396327584300817e-07
2513,2014-11-18,9.754762542317898e-07
2514,2014-11-19,1.0251990511020884e-06
2515,2014-11-20,1.0354788393456052e-06
2516,2014-11-21,1.0359971823414376e-06
2517,2014-11-22,1.0155846638090431e-06
2518,2014-11-23,9.965427743150832e-07
2519,2014-11-24,9.490105290930679e-07
2520,2014-11-25,9.63824816873774e-07
2521,2014-11-26,9.740661096258173e-07
2522,2014-11-27,1.0029076783033044e-06
2523,2014-11-28,1.0336679236364328e-06
2524,2014-11-29,1.0443478234066637e-06
2525,2014-11-30,1.0393766197749944e-06
2526,2014-12-01,1.0365159432870053e-06
2527,2014-12-02,1.030061357258562e-06
2528,2014-12-03,1.0165898497359404e-06
2529,2014-12-04,1.0083447227618078e-06
2530,2014-12-05,9.90001734182608e-07
2531,2014-12-06,9.63824816873774e-07
2532,2014-12-07,9.785428935845036e-07
2533,2014-12-08,9.659054445454289e-07
2534,2014-12-09,9.97030067071056e-07
2535,2014-12-10,1.0257091300520665e-06
2536,2014-12-11,1.030061357258562e-06
2537,2014-12-12,1.0498869881488143e-06
2538,2014-12-13,1.0586874436542878e-06
2539,2014-12-14,1.0536060845955025e-06
2540,2014-12-15,1.0538725453824329e-06
2541,2014-12-16,1.0267305152324577e-06
2542,2014-12-17,1.0334096377488843e-06
2543,2014-12-18,1.0380747383913226e-06
2544,2014-12-19,1.0412036750798699e-06
2545,2014-12-20,1.0226547750160237e-06
2546,2014-12-21,1.0080965544632734e-06
2547,2014-12-22,9.945974386670213e-07
2548,2014-12-23,9.878367639835924e-07
2549,2014-12-24,9.931424526077928e-07
2550,2014-12-25,9.984942531413593e-07
2551,2014-12-26,1.0080965544632734e-06
2552,2014-12-27,9.847230401241056e-07
2553,2014-12-28,9.40075918676862e-07
2554,2014-12-29,9.360995949375634e-07
2555,2014-12-30,9.273600034657673e-07
2556,2014-12-31,9.738314053745666e-07
2557,2015-01-01,9.69042262317189e-07
2558,2015-01-02,9.459320181095039e-07
2559,2015-01-03,9.342634558210626e-07
2560,2015-01-04,9.216841636801771e-07
2561,2015-01-05,9.73945969838572e-07
2562,2015-01-06,9.219645180734566e-07
2563,2015-01-07,9.494608572460809e-07
2564,2015-01-08,9.780700910871244e-07
2565,2015-01-09,1.004139213465519e-06
2566,2015-01-10,1.0170930440505977e-06
2567,2015-01-11,1.0196150465102746e-06
