Date,LOSA_dmd_,LOSA_dmd,"Data from 2008-2016 was imported from the latest LOOPS model, while data from 2017-2023 was replicated from 2012-2016 and 2012-2013"
16-Dec-12,23.87,95,
17-Dec-12,56.94,108,
18-Dec-12,87.76,116,
19-Dec-12,25.04,140,
20-Dec-12,0.27,416,
21-Dec-12,0.27,623,
22-Dec-12,52.63,565,
23-Dec-12,90.95,458,
24-Dec-12,96.71,882,
25-Dec-12,116.91,1245,
26-Dec-12,146.9,277,
27-Dec-12,165.86,1065,
28-Dec-12,188.21,1758,
29-Dec-12,221.54,2389,
30-Dec-12,264.7,2073,
31-Dec-12,6.03,1349,
1-Jan-13,111.15,1684,
2-Jan-13,63.84,1590,
3-Jan-13,101.59,1924,
4-Jan-13,133.92,1350,
5-Jan-13,304.91,1260,
6-Jan-13,468.64,129,
7-Jan-13,627,9,
8-Jan-13,667.08,650,
9-Jan-13,772.43,1181,
10-Jan-13,682.69,1683,
11-Jan-13,888.1,1675,
12-Jan-13,288.93,1886,
13-Jan-13,314.5,2155,
14-Jan-13,483.74,2944,
15-Jan-13,791.32,2759,
16-Jan-13,942.63,2341,
17-Jan-13,1115.61,1846,
18-Jan-13,1437.89,2290,
19-Jan-13,1641.57,1774,
20-Jan-13,1663.55,1515,
21-Jan-13,2000.42,2120,
22-Jan-13,2010.81,2925,
23-Jan-13,1801.32,3080,
24-Jan-13,1694.37,2670,
25-Jan-13,1749.52,2479,
26-Jan-13,2263.21,2744,
27-Jan-13,1714.57,2902,
28-Jan-13,1582.46,3543,
29-Jan-13,1623.16,3105,
30-Jan-13,3656.72,4022,
31-Jan-13,5054.4,1991,
1-Feb-13,4921.5,2915,
2-Feb-13,3190.76,3005,
3-Feb-13,3628.97,3515,
4-Feb-13,1835.91,3316,
5-Feb-13,2822.69,2831,
6-Feb-13,3446.1,2332,
7-Feb-13,2721.94,3279,
8-Feb-13,3574.24,3530,
9-Feb-13,3521.43,2988,
10-Feb-13,3576.5,3246,
11-Feb-13,3484.56,3264,
12-Feb-13,3526.71,3495,
13-Feb-13,3284.65,3579,
14-Feb-13,3706.29,303,
15-Feb-13,1428.68,0,
16-Feb-13,1542.66,25,
17-Feb-13,3055.56,71,
18-Feb-13,3120.56,118,
19-Feb-13,2433.44,71,
20-Feb-13,1160.51,153,
21-Feb-13,975.71,178,
22-Feb-13,182.41,195,
23-Feb-13,443.59,230,
24-Feb-13,535.56,573,
25-Feb-13,951.5,298,
26-Feb-13,1075.28,899,
27-Feb-13,1792.53,58,
28-Feb-13,2106.68,88,
1-Mar-13,2258.9,103,
2-Mar-13,2359.62,224,
3-Mar-13,3184.45,568,
4-Mar-13,4489.5,933,
5-Mar-13,4864.83,2132,
6-Mar-13,5007.54,3415,
7-Mar-13,3565.8,3490,
8-Mar-13,3498.85,3463,
9-Mar-13,2048.11,3675,
10-Mar-13,2236.96,3308,
11-Mar-13,3362.93,3891,
12-Mar-13,1797.71,4122,
13-Mar-13,1122.43,4783,
14-Mar-13,543.95,4622,
15-Mar-13,198.16,4294,
16-Mar-13,23.37,4876,
17-Mar-13,0,5008,
18-Mar-13,2.14,612,
19-Mar-13,2.14,59,
20-Mar-13,2.14,114,
21-Mar-13,0.29,118,
22-Mar-13,0,122,
23-Mar-13,0,48,
24-Mar-13,50.08,214,
25-Mar-13,181.11,152,
26-Mar-13,10.04,340,
27-Mar-13,0.29,582,
28-Mar-13,0.28,951,
29-Mar-13,2.08,1116,
30-Mar-13,6.37,1828,
31-Mar-13,85.32,2377,
1-Apr-13,70.08,2609,
2-Apr-13,141.82,4301,
3-Apr-13,512.09,5133,
4-Apr-13,825.34,344,
5-Apr-13,1756.38,9,
6-Apr-13,2369.05,43,
7-Apr-13,3532.86,86,
8-Apr-13,1514.81,205,
9-Apr-13,1524.69,594,
10-Apr-13,2034.02,1000,
11-Apr-13,3359.95,2044,
12-Apr-13,4856.91,2229,
13-Apr-13,5146.63,1324,
14-Apr-13,3816.76,3359,
15-Apr-13,2812.18,606,
16-Apr-13,2952.65,292,
17-Apr-13,2372.47,556,
18-Apr-13,3291.02,544,
19-Apr-13,5127.58,368,
20-Apr-13,5681.01,84,
21-Apr-13,6190.58,143,
22-Apr-13,7025.79,226,
23-Apr-13,6892.11,238,
24-Apr-13,4335.13,654,
25-Apr-13,1132.92,2271,
26-Apr-13,0,2206,
27-Apr-13,0,2421,
28-Apr-13,0.29,2029,
29-Apr-13,0.12,784,
30-Apr-13,0.34,254,
1-May-13,0.41,7,
2-May-13,62.81,0,
3-May-13,109.16,35,
4-May-13,180.52,48,
5-May-13,422.86,55,
6-May-13,1284.12,44,
7-May-13,2093.93,208,
8-May-13,3624.63,281,
9-May-13,6897.24,517,
10-May-13,8285.27,42,
11-May-13,8243.03,50,
12-May-13,7016.11,0,
13-May-13,6537.6,62,
14-May-13,3486.27,70,
15-May-13,4721.96,115,
16-May-13,919.69,258,
17-May-13,840.15,3349,
18-May-13,1221.92,840,
19-May-13,3481.54,1804,
20-May-13,3390.21,375,
21-May-13,632.68,208,
22-May-13,92.3,0,
23-May-13,80.26,10,
24-May-13,9.92,61,
25-May-13,146.35,101,
26-May-13,0,240,
27-May-13,0,439,
28-May-13,0,195,
29-May-13,0.29,8,
30-May-13,0.27,74,
31-May-13,0.27,76,
1-Jun-13,0.26,70,
2-Jun-13,0.14,0,
3-Jun-13,0,6,
4-Jun-13,0,6,
5-Jun-13,0.2,6,
6-Jun-13,0,0,
7-Jun-13,0,0,
8-Jun-13,0,0,
9-Jun-13,0.27,0,
10-Jun-13,0.26,77,
11-Jun-13,0,42,
12-Jun-13,1.05,161,
13-Jun-13,0.92,362,
14-Jun-13,1.9,470,
15-Jun-13,0.24,591,
16-Jun-13,160.96,414,
17-Jun-13,0,1137,
18-Jun-13,0.39,1945,
19-Jun-13,0,336,
20-Jun-13,0,10,
21-Jun-13,0.28,358,
22-Jun-13,0.23,310,
23-Jun-13,0.3,20,
24-Jun-13,0.26,398,
25-Jun-13,0.26,24,
26-Jun-13,0.12,35,
27-Jun-13,343.56,100,
28-Jun-13,4181.6,30,
29-Jun-13,8063.63,51,
30-Jun-13,2773.53,0,
1-Jul-13,13.37,0,
2-Jul-13,612.23,0,
3-Jul-13,1739.05,0,
4-Jul-13,428.44,0,
5-Jul-13,2415.13,0,
6-Jul-13,3833.4,0,
7-Jul-13,2439.39,38,
8-Jul-13,4523.81,177,
9-Jul-13,4784.43,38,
10-Jul-13,6053.19,59,
11-Jul-13,4770.82,54,
12-Jul-13,4155.14,47,
13-Jul-13,780.8,0,
14-Jul-13,78.17,0,
15-Jul-13,168.27,0,
16-Jul-13,196.23,0,
17-Jul-13,285.19,0,
18-Jul-13,303.99,0,
19-Jul-13,384.1,0,
20-Jul-13,307.11,0,
21-Jul-13,117.59,1,
22-Jul-13,12.24,56,
23-Jul-13,0,79,
24-Jul-13,0.23,207,
25-Jul-13,3.28,276,
26-Jul-13,15.74,141,
27-Jul-13,42.76,43,
28-Jul-13,0.29,27,
29-Jul-13,1.06,0,
30-Jul-13,29.15,0,
31-Jul-13,54.09,54,
1-Aug-13,47.34,160,
2-Aug-13,0,0,
3-Aug-13,6.21,33,
4-Aug-13,15.82,59,
5-Aug-13,15.82,0,
6-Aug-13,42.09,0,
7-Aug-13,0,29,
8-Aug-13,0,105,
9-Aug-13,0,77,
10-Aug-13,0,447,
11-Aug-13,0,479,
12-Aug-13,0.27,2565,
13-Aug-13,0,1028,
14-Aug-13,0.27,3806,
15-Aug-13,0.07,1643,
16-Aug-13,0.45,3426,
17-Aug-13,0,3239,
18-Aug-13,0.4,3030,
19-Aug-13,0,4773,
20-Aug-13,0,5286,
21-Aug-13,0,168,
22-Aug-13,0,1299,
23-Aug-13,0,0,
24-Aug-13,0.26,31,
25-Aug-13,0.19,0,
26-Aug-13,0,94,
27-Aug-13,0,116,
28-Aug-13,0.27,0,
29-Aug-13,1.67,0,
30-Aug-13,7.91,7,
31-Aug-13,20.86,0,
1-Sep-13,37.93,0,
2-Sep-13,34.42,0,
3-Sep-13,19.01,27,
4-Sep-13,0,17,
5-Sep-13,0,34,
6-Sep-13,0,45,
7-Sep-13,0.25,0,
8-Sep-13,0.72,0,
9-Sep-13,1.07,43,
10-Sep-13,7.05,0,
11-Sep-13,16.16,27,
12-Sep-13,90.12,0,
13-Sep-13,205.31,38,
14-Sep-13,390.55,37,
15-Sep-13,430.87,0,
16-Sep-13,586.65,0,
17-Sep-13,390.05,0,
18-Sep-13,331.08,0,
19-Sep-13,170.67,6,
20-Sep-13,207.76,34,
21-Sep-13,382.55,43,
22-Sep-13,422.51,35,
23-Sep-13,247.21,0,
24-Sep-13,1.46,0,
25-Sep-13,0,28,
26-Sep-13,0,0,
27-Sep-13,0,32,
28-Sep-13,0,9,
29-Sep-13,0.26,16,
30-Sep-13,0.26,45,
1-Oct-13,0.26,40,
2-Oct-13,0,50,
3-Oct-13,0.31,19,
4-Oct-13,0.26,50,
5-Oct-13,0.26,27,
6-Oct-13,0.26,44,
7-Oct-13,16.95,0,
8-Oct-13,371.52,20,
9-Oct-13,1015.97,20,
10-Oct-13,1631.46,33,
11-Oct-13,1620.61,44,
12-Oct-13,1475.09,93,
13-Oct-13,613.69,112,
14-Oct-13,1980.89,129,
15-Oct-13,2632.51,165,
16-Oct-13,1966.8,166,
17-Oct-13,3553.35,165,
18-Oct-13,3291.02,142,
19-Oct-13,2981.09,69,
20-Oct-13,3162.96,95,
21-Oct-13,3855.13,91,
22-Oct-13,3965.92,166,
23-Oct-13,3671.46,218,
24-Oct-13,858.21,263,
25-Oct-13,1245.52,303,
26-Oct-13,2164.92,372,
27-Oct-13,1982.78,381,
28-Oct-13,434.43,481,
29-Oct-13,766.25,665,
30-Oct-13,1895.82,901,
31-Oct-13,1068.69,1070,
1-Nov-13,855.44,1267,
2-Nov-13,136.86,1323,
3-Nov-13,0,1263,
4-Nov-13,0,1400,
5-Nov-13,0,1306,
6-Nov-13,0.28,1718,
7-Nov-13,0.26,1660,
8-Nov-13,3.89,1339,
9-Nov-13,11.67,1262,
10-Nov-13,25.28,2019,
11-Nov-13,46.29,2546,
12-Nov-13,60.86,2446,
13-Nov-13,342.17,2263,
14-Nov-13,1033.28,2594,
15-Nov-13,1407.82,1605,
16-Nov-13,2378.83,154,
17-Nov-13,2438.35,304,
18-Nov-13,1309.44,586,
19-Nov-13,2389.14,352,
20-Nov-13,2871.87,441,
21-Nov-13,2825.06,464,
22-Nov-13,2775.87,632,
23-Nov-13,2755.18,662,
24-Nov-13,1476.94,674,
25-Nov-13,2432.65,496,
26-Nov-13,3078.69,145,
27-Nov-13,3439.6,10,
28-Nov-13,4886.35,140,
29-Nov-13,4417.47,289,
30-Nov-13,3810.61,454,
1-Dec-13,3665.12,599,
2-Dec-13,2388.73,648,
3-Dec-13,1199.79,650,
4-Dec-13,427.1,687,
5-Dec-13,267.83,977,
6-Dec-13,416.97,1151,
7-Dec-13,695.96,1128,
8-Dec-13,894.96,1077,
9-Dec-13,708.93,1441,
10-Dec-13,799.3,1983,
11-Dec-13,1451.05,1446,
12-Dec-13,1542,2028,
13-Dec-13,459.55,2159,
14-Dec-13,2.38,1464,
15-Dec-13,0,768,
16-Dec-13,0,1431,
17-Dec-13,0.28,1622,
18-Dec-13,0.28,2322,
19-Dec-13,0.28,2196,
20-Dec-13,0.29,2075,
21-Dec-13,23.56,3115,
22-Dec-13,35.77,3128,
23-Dec-13,1.3,1490,
24-Dec-13,1.74,1226,
25-Dec-13,0.28,1278,
26-Dec-13,51.83,1320,
27-Dec-13,94.95,1690,
28-Dec-13,188.14,2142,
29-Dec-13,992.53,1823,
30-Dec-13,1209.17,1960,
31-Dec-13,1369.86,2162,
1-Jan-14,1536,969,
2-Jan-14,1747.2,2198,
3-Jan-14,2074.11,2282,
4-Jan-14,2295.43,275,
5-Jan-14,1844.89,410,
6-Jan-14,2276.09,551,
7-Jan-14,2244.59,649,
8-Jan-14,2124.43,214,
9-Jan-14,2777.74,548,
10-Jan-14,2624.67,126,
11-Jan-14,3454.05,293,
12-Jan-14,3045.31,359,
13-Jan-14,3661.65,337,
14-Jan-14,2800.88,369,
15-Jan-14,3081.1,533,
16-Jan-14,2520.27,636,
17-Jan-14,388.88,883,
18-Jan-14,71.93,586,
19-Jan-14,113.95,622,
20-Jan-14,186.15,908,
21-Jan-14,232.14,918,
22-Jan-14,242.95,1164,
23-Jan-14,294.16,1505,
24-Jan-14,307.49,1569,
25-Jan-14,314.41,2073,
26-Jan-14,281.74,1618,
27-Jan-14,217.6,2304,
28-Jan-14,200.96,2343,
29-Jan-14,97.68,307,
30-Jan-14,0,31,
31-Jan-14,0,0,
1-Feb-14,0.29,31,
2-Feb-14,0.29,52,
3-Feb-14,0.29,0,
4-Feb-14,0.73,59,
5-Feb-14,45.2,0,
6-Feb-14,75.5,33,
7-Feb-14,107.88,84,
8-Feb-14,139.06,80,
9-Feb-14,157.55,105,
10-Feb-14,209.37,136,
11-Feb-14,560.09,131,
12-Feb-14,690.1,0,
13-Feb-14,1471.37,33,
14-Feb-14,141.54,130,
15-Feb-14,118.13,120,
16-Feb-14,133.69,148,
17-Feb-14,178.3,154,
18-Feb-14,240.36,216,
19-Feb-14,411.71,565,
20-Feb-14,911.89,1078,
21-Feb-14,2128.65,1100,
22-Feb-14,2786.94,22,
23-Feb-14,3260.23,56,
24-Feb-14,300.98,122,
25-Feb-14,0,508,
26-Feb-14,0.27,699,
27-Feb-14,0.27,346,
28-Feb-14,0.28,20,
1-Mar-14,0.28,307,
2-Mar-14,2.29,1148,
3-Mar-14,2.63,2241,
4-Mar-14,25.39,2527,
5-Mar-14,81.15,138,
6-Mar-14,576.48,16,
7-Mar-14,2279.26,23,
8-Mar-14,3744.9,31,
9-Mar-14,2746.46,112,
10-Mar-14,3672.51,154,
11-Mar-14,3304.85,850,
12-Mar-14,3784.69,1426,
13-Mar-14,4641.45,3560,
14-Mar-14,3887.87,3557,
15-Mar-14,3488.69,3625,
16-Mar-14,969.83,3834,
17-Mar-14,1892.05,3545,
18-Mar-14,3693.59,316,
19-Mar-14,4864.28,129,
20-Mar-14,5352,223,
21-Mar-14,6243.52,2172,
22-Mar-14,6651.7,4204,
23-Mar-14,5331.41,3265,
24-Mar-14,4188.97,508,
25-Mar-14,3555.58,36,
26-Mar-14,4165.68,38,
27-Mar-14,4484.27,20,
28-Mar-14,5150.78,29,
29-Mar-14,4543.91,0,
30-Mar-14,5773.28,40,
31-Mar-14,6762,96,
1-Apr-14,5420.51,179,
2-Apr-14,5653.07,330,
3-Apr-14,6210.42,1106,
4-Apr-14,7152.03,1443,
5-Apr-14,6857.48,1296,
6-Apr-14,5231.84,2944,
7-Apr-14,4486.41,3259,
8-Apr-14,6312.96,262,
9-Apr-14,4895.76,2880,
10-Apr-14,4753.91,3549,
11-Apr-14,3732.78,3944,
12-Apr-14,219.31,5333,
13-Apr-14,9.39,992,
14-Apr-14,2.1,656,
15-Apr-14,2.11,1681,
16-Apr-14,77.72,2367,
17-Apr-14,206.65,390,
18-Apr-14,176.35,294,
19-Apr-14,465.83,22,
20-Apr-14,1190.53,77,
21-Apr-14,4058.76,133,
22-Apr-14,5379.56,218,
23-Apr-14,5717.2,542,
24-Apr-14,5175.1,766,
25-Apr-14,6319.38,1896,
26-Apr-14,6605.04,2606,
27-Apr-14,1139.81,4466,
28-Apr-14,2732.07,6313,
29-Apr-14,2696.18,4816,
30-Apr-14,3613.45,4735,
1-May-14,5376.31,371,
2-May-14,3241.72,1030,
3-May-14,118.52,171,
4-May-14,54.39,56,
5-May-14,223.11,53,
6-May-14,1864.95,1508,
7-May-14,4646.58,2840,
8-May-14,6749.82,3545,
9-May-14,7581.62,4923,
10-May-14,5724.29,5762,
11-May-14,5391.52,6502,
12-May-14,4947.75,4699,
13-May-14,8144.67,4038,
14-May-14,8838.02,1642,
15-May-14,7121.2,553,
16-May-14,3249.71,58,
17-May-14,6120.04,107,
18-May-14,7696.14,198,
19-May-14,9507.16,722,
20-May-14,10951.44,811,
21-May-14,10826.85,1469,
22-May-14,11114.31,2197,
23-May-14,10185.55,4872,
24-May-14,11440.26,6767,
25-May-14,10729.94,9837,
26-May-14,11095.9,9666,
27-May-14,11886.65,4544,
28-May-14,11748.24,3775,
29-May-14,10925.88,1566,
30-May-14,9168.82,378,
31-May-14,6820.35,8,
1-Jun-14,2161.24,37,
2-Jun-14,1310.72,36,
3-Jun-14,4711.44,124,
4-Jun-14,487.63,1397,
5-Jun-14,5.54,4635,
6-Jun-14,4.13,5501,
7-Jun-14,1207.56,4453,
8-Jun-14,537.34,1551,
9-Jun-14,0,4034,
10-Jun-14,185.87,1924,
11-Jun-14,0.36,161,
12-Jun-14,693.14,0,
13-Jun-14,12.16,0,
14-Jun-14,1147.21,0,
15-Jun-14,0,109,
16-Jun-14,299.63,301,
17-Jun-14,826.73,0,
18-Jun-14,13.43,0,
19-Jun-14,9.37,210,
20-Jun-14,164.01,186,
21-Jun-14,0,388,
22-Jun-14,38,421,
23-Jun-14,899.39,471,
24-Jun-14,1982.56,558,
25-Jun-14,2857.24,282,
26-Jun-14,4107.48,536,
27-Jun-14,9083.27,95,
28-Jun-14,5022.06,224,
29-Jun-14,898.35,50,
30-Jun-14,3467.21,234,
1-Jul-14,2799.05,232,
2-Jul-14,2444.27,582,
3-Jul-14,2189.31,980,
4-Jul-14,1025.01,600,
5-Jul-14,1497.76,291,
6-Jul-14,1874.03,119,
7-Jul-14,2823.19,0,
8-Jul-14,4545.86,0,
9-Jul-14,5867.28,8,
10-Jul-14,1707.27,0,
11-Jul-14,1026.5,53,
12-Jul-14,1774.34,0,
13-Jul-14,3555.67,21,
14-Jul-14,1646.55,0,
15-Jul-14,176.97,5,
16-Jul-14,34.47,1,
17-Jul-14,20.75,0,
18-Jul-14,12.99,163,
19-Jul-14,5.22,183,
20-Jul-14,3.01,158,
21-Jul-14,6.36,197,
22-Jul-14,140.54,24,
23-Jul-14,54.82,0,
24-Jul-14,77.42,78,
25-Jul-14,74.6,184,
26-Jul-14,66.62,80,
27-Jul-14,66.69,9,
28-Jul-14,82.09,284,
29-Jul-14,93.36,286,
30-Jul-14,73.72,153,
31-Jul-14,35.52,96,
1-Aug-14,0,16,
2-Aug-14,0,86,
3-Aug-14,0,0,
4-Aug-14,0,0,
5-Aug-14,0,0,
6-Aug-14,0,114,
7-Aug-14,0,42,
8-Aug-14,0,18,
9-Aug-14,0.24,109,
10-Aug-14,0.04,276,
11-Aug-14,0,309,
12-Aug-14,0,354,
13-Aug-14,0,204,
14-Aug-14,0,107,
15-Aug-14,0.23,2,
16-Aug-14,0.23,0,
17-Aug-14,0,207,
18-Aug-14,0,455,
19-Aug-14,0.23,517,
20-Aug-14,0.23,777,
21-Aug-14,0,489,
22-Aug-14,0.24,396,
23-Aug-14,0,414,
24-Aug-14,0,770,
25-Aug-14,0,187,
26-Aug-14,0,2040,
27-Aug-14,0,4584,
28-Aug-14,0.24,155,
29-Aug-14,0,406,
30-Aug-14,0,1608,
31-Aug-14,0,1270,
1-Sep-14,0,166,
2-Sep-14,0.24,19,
3-Sep-14,0,1,
4-Sep-14,0,0,
5-Sep-14,0,4,
6-Sep-14,0,6,
7-Sep-14,0,7,
8-Sep-14,0,40,
9-Sep-14,0.19,30,
10-Sep-14,0.18,48,
11-Sep-14,0.18,19,
12-Sep-14,0.18,2,
13-Sep-14,2.33,0,
14-Sep-14,11.68,0,
15-Sep-14,144.71,44,
16-Sep-14,635.93,44,
17-Sep-14,0,0,
18-Sep-14,0,70,
19-Sep-14,2.03,0,
20-Sep-14,0,0,
21-Sep-14,0,0,
22-Sep-14,0,0,
23-Sep-14,0,26,
24-Sep-14,0,25,
25-Sep-14,0,0,
26-Sep-14,0,0,
27-Sep-14,0,25,
28-Sep-14,0,24,
29-Sep-14,0,0,
30-Sep-14,0,0,
1-Oct-14,0,14,
2-Oct-14,0,25,
3-Oct-14,0,36,
4-Oct-14,0,47,
5-Oct-14,0,56,
6-Oct-14,0,75,
7-Oct-14,0,29,
8-Oct-14,0,73,
9-Oct-14,0.57,92,
10-Oct-14,27.64,83,
11-Oct-14,0,92,
12-Oct-14,0,100,
13-Oct-14,106.96,14,
14-Oct-14,300.74,7,
15-Oct-14,159.91,0,
16-Oct-14,545.19,86,
17-Oct-14,720.75,101,
18-Oct-14,757.05,207,
19-Oct-14,90.71,148,
20-Oct-14,18.35,187,
21-Oct-14,14.65,23,
22-Oct-14,24.57,73,
23-Oct-14,39.95,78,
24-Oct-14,58.91,88,
25-Oct-14,142.59,99,
26-Oct-14,260.95,88,
27-Oct-14,371.46,100,
28-Oct-14,469.28,227,
29-Oct-14,624.34,310,
30-Oct-14,1613.64,350,
31-Oct-14,2026.63,96,
1-Nov-14,3156.48,278,
2-Nov-14,3522.13,736,
3-Nov-14,3149.96,1026,
4-Nov-14,3231.67,1029,
5-Nov-14,2124.66,1010,
6-Nov-14,2284.2,1265,
7-Nov-14,2753.47,1221,
8-Nov-14,3554.88,753,
9-Nov-14,2568.5,54,
10-Nov-14,2907.69,0,
11-Nov-14,2809.18,102,
12-Nov-14,2048.22,167,
13-Nov-14,1640.57,185,
14-Nov-14,278.43,184,
15-Nov-14,45.43,178,
16-Nov-14,287.95,170,
17-Nov-14,535.16,62,
18-Nov-14,1347.52,9,
19-Nov-14,1461.97,17,
20-Nov-14,1625.1,117,
21-Nov-14,1606.89,93,
22-Nov-14,1979.02,70,
23-Nov-14,2387.21,149,
24-Nov-14,2078.34,185,
25-Nov-14,586.73,146,
26-Nov-14,1288.33,8,
27-Nov-14,521.39,117,
28-Nov-14,477.12,116,
29-Nov-14,1376.18,105,
30-Nov-14,2497.75,115,
1-Dec-14,2277.63,102,
2-Dec-14,2154.83,54,
3-Dec-14,2554.18,56,
4-Dec-14,2604.86,41,
5-Dec-14,3036.78,195,
6-Dec-14,3352.46,318,
7-Dec-14,3274.17,455,
8-Dec-14,3321.9,461,
9-Dec-14,3092.72,557,
10-Dec-14,1775.3,840,
11-Dec-14,1757.85,736,
12-Dec-14,2199.15,796,
13-Dec-14,2101.42,1798,
14-Dec-14,2360.95,2271,
15-Dec-14,2038.02,2253,
16-Dec-14,1781.02,2458,
17-Dec-14,659.59,1907,
18-Dec-14,621.71,2001,
19-Dec-14,876.97,1938,
20-Dec-14,1791.19,2171,
21-Dec-14,2127.48,1778,
22-Dec-14,2173.1,1861,
23-Dec-14,526.6,2417,
24-Dec-14,218.25,912,
25-Dec-14,155.33,111,
26-Dec-14,142.55,23,
27-Dec-14,179.55,108,
28-Dec-14,201.85,311,
29-Dec-14,317.64,1333,
30-Dec-14,334.04,1491,
31-Dec-14,347.02,1263,
1-Jan-15,266.37,642,
2-Jan-15,381.68,948,
3-Jan-15,670,1296,
4-Jan-15,750.45,535,
5-Jan-15,986.67,985,
6-Jan-15,1091.57,1845,
7-Jan-15,2578.36,2049,
8-Jan-15,3054.69,1744,
9-Jan-15,3251.3,1671,
10-Jan-15,2897.24,2245,
11-Jan-15,2474.97,358,
12-Jan-15,2041.09,312,
13-Jan-15,1974.41,312,
14-Jan-15,303.7,621,
15-Jan-15,32.69,1578,
16-Jan-15,48.09,1118,
17-Jan-15,79.7,2084,
18-Jan-15,164.81,2644,
19-Jan-15,272.01,2495,
20-Jan-15,417.2,1924,
21-Jan-15,578.5,2452,
22-Jan-15,571.74,1913,
23-Jan-15,583.91,2461,
24-Jan-15,645.46,2341,
25-Jan-15,828.04,2409,
26-Jan-15,1602,423,
27-Jan-15,1562.05,1947,
28-Jan-15,1560.12,2725,
29-Jan-15,1051.04,2272,
30-Jan-15,1118.92,2447,
31-Jan-15,1674.62,2715,
1-Feb-15,2205,3177,
2-Feb-15,2327.74,2754,
3-Feb-15,1854.03,3141,
4-Feb-15,2608.27,2539,
5-Feb-15,2572.76,155,
6-Feb-15,2720.99,55,
7-Feb-15,3369.17,122,
8-Feb-15,3601.93,115,
9-Feb-15,2969.52,0,
10-Feb-15,2495.16,101,
11-Feb-15,4582.89,145,
12-Feb-15,3957.64,147,
13-Feb-15,3534.1,129,
14-Feb-15,3435.49,180,
15-Feb-15,3236.44,453,
16-Feb-15,3665.72,883,
17-Feb-15,4422.96,1475,
18-Feb-15,4282.36,380,
19-Feb-15,3729.18,433,
20-Feb-15,3296.11,820,
21-Feb-15,4604.75,950,
22-Feb-15,4026.65,521,
23-Feb-15,4208.06,1419,
24-Feb-15,2466.72,2347,
25-Feb-15,421.16,3613,
26-Feb-15,6.39,3288,
27-Feb-15,0,972,
28-Feb-15,0.98,355,
1-Mar-15,261.36,814,
2-Mar-15,268.84,980,
3-Mar-15,225.87,1128,
4-Mar-15,0,797,
5-Mar-15,1.85,717,
6-Mar-15,1.85,579,
7-Mar-15,72.04,450,
8-Mar-15,247.46,702,
9-Mar-15,3.14,1384,
10-Mar-15,0,1645,
11-Mar-15,0,981,
12-Mar-15,0,1771,
13-Mar-15,2.63,1918,
14-Mar-15,2.91,2947,
15-Mar-15,4.08,3448,
16-Mar-15,0,4553,
17-Mar-15,0,4801,
18-Mar-15,0,4382,
19-Mar-15,0,4313,
20-Mar-15,0,4517,
21-Mar-15,0,4756,
22-Mar-15,0,4401,
23-Mar-15,0,3120,
24-Mar-15,0,2713,
25-Mar-15,0,3697,
26-Mar-15,0,668,
27-Mar-15,0,482,
28-Mar-15,0,110,
29-Mar-15,0,165,
30-Mar-15,0.41,126,
31-Mar-15,20.5,237,
1-Apr-15,148.25,632,
2-Apr-15,1.79,940,
3-Apr-15,1.29,1984,
4-Apr-15,303.45,2886,
5-Apr-15,1023.5,2774,
6-Apr-15,1645.57,2685,
7-Apr-15,12.63,4028,
8-Apr-15,0,5291,
9-Apr-15,16.26,5837,
10-Apr-15,39.2,5085,
11-Apr-15,55.9,2975,
12-Apr-15,73.33,2245,
13-Apr-15,110.9,3503,
14-Apr-15,178.93,4172,
15-Apr-15,1233.69,1715,
16-Apr-15,1763.61,1556,
17-Apr-15,3166.61,1520,
18-Apr-15,4748.35,1314,
19-Apr-15,5495.24,825,
20-Apr-15,2570.17,270,
21-Apr-15,4466.65,76,
22-Apr-15,5291.73,21,
23-Apr-15,6478.49,95,
24-Apr-15,6773.36,132,
25-Apr-15,6434.11,385,
26-Apr-15,6648.34,364,
27-Apr-15,839.7,330,
28-Apr-15,111.61,0,
29-Apr-15,936.51,92,
30-Apr-15,2045.57,43,
1-May-15,4095.71,50,
2-May-15,2118.5,84,
3-May-15,210.03,157,
4-May-15,1.35,301,
5-May-15,10.74,331,
6-May-15,46.41,404,
7-May-15,71.44,872,
8-May-15,104.03,1787,
9-May-15,178.19,1967,
10-May-15,734.45,2349,
11-May-15,999.57,5087,
12-May-15,2136.59,4597,
13-May-15,2274.77,4750,
14-May-15,2344.04,4771,
15-May-15,1699.21,5004,
16-May-15,2913.52,184,
17-May-15,3431.71,808,
18-May-15,6267.02,3576,
19-May-15,8039.53,8100,
20-May-15,7761.89,7560,
21-May-15,3387.54,2954,
22-May-15,2911.91,2545,
23-May-15,4797.57,3220,
24-May-15,7849.39,6928,
25-May-15,1238.54,7156,
26-May-15,34.05,7627,
27-May-15,87.69,9551,
28-May-15,62.7,8026,
29-May-15,159.72,7809,
30-May-15,31,6350,
31-May-15,0,6107,
1-Jun-15,0,7092,
2-Jun-15,0,875,
3-Jun-15,0,1565,
4-Jun-15,0,2645,
5-Jun-15,0,3875,
6-Jun-15,0,2184,
7-Jun-15,0,2214,
8-Jun-15,0,4008,
9-Jun-15,0,777,
10-Jun-15,0,0,
11-Jun-15,0,29,
12-Jun-15,0.15,187,
13-Jun-15,0.15,478,
14-Jun-15,0.16,498,
15-Jun-15,0.15,1317,
16-Jun-15,0,1955,
17-Jun-15,0.23,4251,
